[2026-03-29T16:42:54.810Z] GET https://www.apple.com/sg/shop/buy-mac/mac-studio/m4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage → 200 (342ms, 296267B)
[2026-03-29T16:42:55.171Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/Dqq3bbT0IPoMa0y-IvPrKmK9TVCxhgwPFwS4Sb5DTPo.js → 200 (56ms, 1598B)
[2026-03-29T16:42:55.171Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/LbvTui_0tFIWcWp9xW3_zyz3J3zgdh5rnu8QAObcDVI.js → 200 (54ms, 1442B)
[2026-03-29T16:42:55.171Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/nLXKk0qXme33rAUDLGpgPKG5MpgtgyOXu6rh169TVyI.js → 200 (56ms, 4672B)
[2026-03-29T16:42:55.171Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/v0M5OYgd4JshpEupQIxC6XXwPOF6H_lBg3atcjZdW3A.js → 200 (56ms, 1041B)
[2026-03-29T16:42:55.171Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/pP1HO5uSxtHCyQiUF5DflnZ78XtufFtEV5teM7Xy41w.js → 200 (43ms, 1120B)
[2026-03-29T16:42:55.171Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/58e26-xoTlB6gHPoVeM1EC1zfbJU5XW8qwWgtw7mW0I.js → 200 (53ms, 622B)
[2026-03-29T16:42:55.172Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/mX3SWANVYz5QYo84vR-jyXaiGE57q6df4kKnEmm_EUw.js → 200 (72ms, 5587B)
[2026-03-29T16:42:55.172Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/jup4UWYac7HGXCueksVAeaJfM_F2wVKBy4Roo9PQtXg.js → 200 (42ms, 1029B)
[2026-03-29T16:42:55.172Z] GET https://graffiti-tags.apple.com/public/aos/prod/ucp3/iN82d9upeoFomNUOoGRtcDD8BkOdkrkLsqUooXpDDW0.js → 200 (72ms, 1085B)
[2026-03-29T16:42:55.172Z] GET https://www.apple.com/sg/shop/beacon/atb → pending (?ms, ?B)
[2026-03-29T16:42:55.176Z] GET https://www.apple.com/shop/mdp/echo/echo.png?app=com.apple.www.Store&pageViewId=cmh2zl1gda-mnbzmnge&recordTime=1774802575169&referrer=&referer=&host=www.apple.com&pageHostname=www.apple.com&pageUrl=https://www.apple.com/shop/buy-mac/mac-studio/m4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage&pagePathname=/shop/buy-mac/mac-studio/m4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage&pageShopPath=/shop/buy-mac/mac-studio/m4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage&eventType=pageview&environment=&format=common&region=apac&country=SG&sf=sg&segment=Consumer&locale=en-sg&node=standard/home/shop_mac/family/mac_studio/select&pageResource=mac-2&feature=step1evolution → pending (?ms, ?B)
[2026-03-29T16:42:55.176Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/services-tv?wid=92&hei=92&fmt=jpeg&qlt=90&.v=dE9NeWV1NkVlYVBlS3VPQU1OMHI0NFZFSnRSdnpZSXo3VktwN2krTFpweFJ4SU8zU0N4aHpDN0xQRGRieGNPM045eWYvQ3NOT2xsVVNSc1diS3hzWFE → 200 (143ms, 3529B)
[2026-03-29T16:42:55.177Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/services-music?wid=92&hei=92&fmt=jpeg&qlt=90&.v=N1laOURESWU3N0p4VGozWHNoZ2hsTFJ6R3o1MHU4RG1PMGkvb2xmZW96TXpIV3RHbE5qdS8zMStVUzZUdGp5bFltQkdEeEJ3UTFtaGZkT21jb2ZwQkE → 200 (142ms, 4255B)
[2026-03-29T16:42:55.177Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/services-arcade?wid=92&hei=92&fmt=jpeg&qlt=90&.v=ZHM1QmNJbUZhWmkveEQ1djYvbzBwbDJxMHAzSWQydGN6cUJ3aStZUEpHeTVPaTQ2UnBONWMvUmNJRzREV0drREtHeXoybFZKeHErUm5wQTFKL3c2bFE → 200 (142ms, 4811B)
[2026-03-29T16:42:55.301Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4012.css → 200 (39ms, 110247B)
[2026-03-29T16:42:55.301Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4012.chunk.js → 200 (39ms, 9744B)
[2026-03-29T16:42:55.301Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/financing-overlay.css → 200 (40ms, 40037B)
[2026-03-29T16:42:55.301Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/financing-overlay.chunk.js → 200 (39ms, 26307B)
[2026-03-29T16:42:55.363Z] GET https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_semibold.woff2 → 200 (81ms, ?B)
[2026-03-29T16:42:55.363Z] GET https://www.apple.com/wss/fonts/SF-Pro-Text/v3/sf-pro-text_regular.woff2 → 200 (81ms, ?B)
[2026-03-29T16:42:55.363Z] GET https://www.apple.com/wss/fonts/SF-Pro-Display/v3/sf-pro-display_semibold.woff2 → 200 (82ms, ?B)
[2026-03-29T16:42:55.378Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-external-1.71.0-9ee93/dist/45dfd13dacaf484f3462.svg → 200 (10ms, 1232B)
[2026-03-29T16:42:55.378Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-external-1.71.0-9ee93/dist/031a5e775752813cfad5.svg → 200 (10ms, 244B)
[2026-03-29T16:42:55.378Z] GET https://www.apple.com/wss/fonts/SF-Pro-Icons/v3/sf-pro-icons_regular.woff2 → 200 (66ms, ?B)
[2026-03-29T16:42:55.397Z] GET https://www.apple.com/sg/shop/dc → pending (?ms, ?B)
[2026-03-29T16:42:55.443Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4012.css → 200 (2ms, ?B)
[2026-03-29T16:42:55.443Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4012.chunk.js → pending (?ms, ?B)
[2026-03-29T16:42:55.443Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/484.css → 200 (2ms, ?B)
[2026-03-29T16:42:55.443Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/9776.css → 200 (3ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/9776.chunk.js → pending (?ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4919.css → 200 (2ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4919.chunk.js → pending (?ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/lazy-summary.css → 200 (2ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/lazy-summary.chunk.js → pending (?ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://www.apple.com/sg/shop/api/cto/update-config?collection=MAC_STUDIO_2025_COLLECTION&fae=true&sv.processor-dimensionChip=m4max&sv.processor-dimensionChip-cpuCoreCount-gpuCoreCount=m4max-16-40&sections=processor-dimensionChip-cpuCoreCount-gpuCoreCount → pending (?ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://www.apple.com/sg/shop/api/cto/update-config?collection=MAC_STUDIO_2025_COLLECTION&fae=true&sv.memory-dimensionMemory=64gb&sv.storage-dimensionCapacity=1tb&sv.software_logic-preInstalledSoftware=none&sv.software_final-preInstalledSoftware=none&sv.processor-dimensionChip=m4max&sv.processor-dimensionChip-cpuCoreCount-gpuCoreCount=m4max-16-40 → pending (?ms, ?B)
[2026-03-29T16:42:55.444Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/step1-chat-specialist_AV4?wid=108&hei=108&fmt=png-alpha&.v=VG1QV0dEVmFFbGlWeHJSNHZES2lmS1RyZWRMejQvTDY4cnlSK1VDSnZTemxPZFBFc0NlM0thN1AxUmdGV3ppS1QwZ3F2RmVZTjJzVkg5c3lpRUlYL2xQWWRaZVVBdVVNb3d3alNvWE8zOFE → pending (?ms, ?B)
[2026-03-29T16:42:55.670Z] GET https://www.apple.com/api-www/global-elements/global-header/v1/flyouts?locale=en_SG → 200 (30ms, 40547B)
[2026-03-29T16:42:55.670Z] GET https://www.apple.com/search-services/suggestions/defaultlinks/?src=globalnav&locale=en_SG → 200 (29ms, 513B)
[2026-03-29T16:42:55.670Z] GET https://www.apple.com/sg/shop/bag/status?apikey=SJHJUH4YFCTTPD4F4 → 200 (260ms, 137B)
[2026-03-29T16:42:55.683Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/mac-studio-chip-unselect-202601-gallery-1?wid=5120&hei=3280&fmt=webp&qlt=90&.v=Q0wvVFlkSnZCd1pNaGQ2aENud1pOOGRZb0llL3h0amtnSjJaeWRsVWhyYWhtTkxkeUYxclpFMzhjZzBKekV3emZvSGF2dFhlaXl5ZzZDVTRMdEVvNll2UjRaSC9URTlmd0FSb1ZTWjRnb3QxTzhIOFVydmdaem5HalpzMy9qU1M&traceId=1 → 200 (28ms, 555160B)
[2026-03-29T16:42:55.683Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/mac-studio-chip-unselect-202601-gallery-2?wid=5120&hei=3280&fmt=webp&qlt=90&.v=Q0wvVFlkSnZCd1pNaGQ2aENud1pOOGRZb0llL3h0amtnSjJaeWRsVWhyWlc3ellxSHFRV0plOHJLUzZaU2xTU2ZvSGF2dFhlaXl5ZzZDVTRMdEVvNll2UjRaSC9URTlmd0FSb1ZTWjRnb3VuelllUDZycERWaE1ETTFMdVgwNFE&traceId=1 → 200 (14ms, 725422B)
[2026-03-29T16:42:55.686Z] GET https://securemetrics.apple.com/b/ss/applestoreww/1/JS-2.23.0/s35971749053709?AQB=1&ndh=1&pf=1&t=30%2F2%2F2026%200%3A42%3A55%201%20-480&fid=1A0F0B0AC471778F-17083E4DB101466C&ce=UTF-8&cdp=2&cl=1800&pageName=AOS%3A%20home%2Fshop_mac%2Ffamily%2Fmac_studio%2Fselect&g=https%3A%2F%2Fwww.apple.com%2Fsg%2Fshop%2Fbuy-mac%2Fmac-studio%2Fm4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage&h.&architecture=arm&bitness=64&platformVersion=15.6.1&.h&cc=SGD&ch=D%3Dh1&server=graf%409.2.0&events=event55&products=mac_studio%3BMHQH4%3B%3B%3B%3B&h1=aos%3Ashop&l1=D%3Das_xs&v3=AOS%3A%20Singapore%20Consumer&l3=D%3Das_tex&c4=D%3Dg&v4=D%3DpageName&c5=macintel&c8=AOS%3A%20Mac&c9=10.15.x&c12=warm%3A&v14=en-sg&c20=AOS%3A%20SG%20Consumer&c25=direct%20entry&c40=10142&v45=mac_studio%3Am4max%2C16-core%2C40-core%3E065-CGWP%3E065-CKTC%3E065-CGXT%2C065-CGXW%3E%3E%3E%20&v54=D%3Dg&v97=s.t-p&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1 → 302 (87ms, ?B)
[2026-03-29T16:42:55.773Z] GET https://securemetrics.apple.com/b/ss/applestoreww/1/JS-2.23.0/s35971749053709?AQB=1&pccr=true&vidn=34E4AB47A8367180-60001DE736934099&ndh=1&pf=1&t=30%2F2%2F2026%200%3A42%3A55%201%20-480&fid=1A0F0B0AC471778F-17083E4DB101466C&ce=UTF-8&cdp=2&cl=1800&pageName=AOS%3A%20home%2Fshop_mac%2Ffamily%2Fmac_studio%2Fselect&g=https%3A%2F%2Fwww.apple.com%2Fsg%2Fshop%2Fbuy-mac%2Fmac-studio%2Fm4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage&h.&architecture=arm&bitness=64&platformVersion=15.6.1&.h&cc=SGD&ch=D%3Dh1&server=graf%409.2.0&events=event55&products=mac_studio%3BMHQH4%3B%3B%3B%3B&h1=aos%3Ashop&l1=D%3Das_xs&v3=AOS%3A%20Singapore%20Consumer&l3=D%3Das_tex&c4=D%3Dg&v4=D%3DpageName&c5=macintel&c8=AOS%3A%20Mac&c9=10.15.x&c12=warm%3A&v14=en-sg&c20=AOS%3A%20SG%20Consumer&c25=direct%20entry&c40=10142&v45=mac_studio%3Am4max%2C16-core%2C40-core%3E065-CGWP%3E065-CKTC%3E065-CGXT%2C065-CGXW%3E%3E%3E%20&v54=D%3Dg&v97=s.t-p&s=1280x720&c=24&j=1.6&v=N&k=Y&bw=1280&bh=720&AQE=1 → 200 (41ms, 43B)
[2026-03-29T16:42:55.814Z] GET https://www.apple.com/shop/shld/work/v1/q?jr=100 → 200 (245ms, ?B)
[2026-03-29T16:42:55.827Z] GET https://www.apple.com/sg/shop/api/witb-details?node=home%2Fshop_mac%2Ffamily%2Fmac_studio%2Fselect&product=MAC_STUDIO_2025_ROC_BB&option.memory=065-CGWP&option.thunderbolt=065-CGXJ&option.storage=065-CKTC&option.ethernet_adapter=065-CGXH&option.countrykit=ZP065-CKTJ&option.software_final=065-CGXT&option.processor=065-CGWJ&option.software_logic=065-CGXW → 200 (273ms, 1522B)
[2026-03-29T16:42:55.827Z] GET https://www.apple.com/sg/shop/updateSummary?fae=true&node=home%2Fshop_mac%2Ffamily%2Fmac_studio&step=select&product=MAC_STUDIO_2025_ROC_BB&option.memory=065-CGWP&option.thunderbolt=065-CGXJ&option.storage=065-CKTC&option.ethernet_adapter=065-CGXH&option.countrykit=ZP065-CKTJ&option.software_final=065-CGXT&option.processor=065-CGWJ&option.software_logic=065-CGXW → 200 (394ms, 7471B)
[2026-03-29T16:42:55.886Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/6197.chunk.js → 200 (28ms, 6241B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/7446.chunk.js → 200 (28ms, 17333B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4828.css → 200 (37ms, 25845B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/4828.chunk.js → 200 (28ms, 23448B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/store-locator-overlay.css → 200 (28ms, 1817B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/store-locator-overlay.chunk.js → 200 (30ms, 612B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/product-locator-overlay.css → 200 (28ms, 48167B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/product-locator-overlay.chunk.js → 200 (29ms, 36697B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/9704.chunk.js → 200 (29ms, 12359B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/dude-overlay.css → 200 (30ms, 15901B)
[2026-03-29T16:42:55.887Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/dude-overlay.chunk.js → 200 (30ms, 9481B)
[2026-03-29T16:42:55.897Z] GET https://www.apple.com/sg/shop/favoritesx/fetch → 200 (256ms, 72B)
[2026-03-29T16:42:56.099Z] POST https://www.apple.com/shop/shld/work/v1/q?jr=100 → 200 (249ms, 244B)
[2026-03-29T16:42:56.227Z] GET https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/store-feature-mac-cto-appleintelligence?wid=40&hei=40&fmt=png-alpha&.v=L2k0UWhTOS9yRDNpVUx5cHpsQmZ2SW11SlFUQWFMRUZrNjVOSTJhL2VMdDRCdVRQdmxzSUpzNHlRVmliMmtQYlEwTnpsQWxmZlludFcyRm4wOWcxaXdod2t6WDdXNmJGa0ViRk5WY2RhbkhLMFBhcGdsSVE3S2I3aEN1Sy9pdFk → 200 (6ms, 2370B)
[2026-03-29T16:42:56.729Z] GET https://www.apple.com/sg/shop/updateSEO?m=%7B%22product%22%3A%22MAC_STUDIO_2025_ROC_BB%22%2C%22filterMap%22%3A%5B%7B%22option.memory%22%3A%22065-CGWP%22%7D%2C%7B%22option.thunderbolt%22%3A%22065-CGXJ%22%7D%2C%7B%22option.storage%22%3A%22065-CKTC%22%7D%2C%7B%22option.ethernet_adapter%22%3A%22065-CGXH%22%7D%2C%7B%22option.countrykit%22%3A%22ZP065-CKTJ%22%7D%2C%7B%22option.software_final%22%3A%22065-CGXT%22%7D%2C%7B%22option.processor%22%3A%22065-CGWJ%22%7D%2C%7B%22option.software_logic%22%3A%22065-CGXW%22%7D%5D%2C%22refererUrl%22%3A%22https%3A%2F%2Fwww.apple.com%2Fsg%2Fshop%2Fbuy-mac%2Fmac-studio%2Fm4-max-chip-16-core-cpu-40-core-gpu-64gb-memory-1tb-storage%22%7D → 200 (265ms, 4298B)
[2026-03-29T16:42:57.946Z] GET https://www.apple.com/sg/shop/fulfillment-messages?fae=true&little=false&parts.0=MAC_STUDIO_2025_ROC_BB&option.0=065-CGWP,065-CGXJ,065-CKTC,065-CGXH,ZP065-CKTJ,065-CGXT,065-CGWJ,065-CGXW&mts.0=regular&mts.1=sticky&mts.2=compact&fts=true → 541 (258ms, ?B)
[2026-03-29T16:43:16.989Z] GET https://www.apple.com/sg/shop/buy-mac/mac-mini → 200 (10ms, 303006B)
[2026-03-29T16:43:17.007Z] POST https://www.apple.com/shop/mdp/api/echo → pending (?ms, ?B)
[2026-03-29T16:43:17.007Z] POST https://xp.apple.com/report/2/xp_aos_clientperf → pending (?ms, ?B)
[2026-03-29T16:43:17.012Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-globalelements-2.22.0-a22fe/dist/ac-globalnav.css → 200 (1ms, 171494B)
[2026-03-29T16:43:17.013Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-external-1.71.0-9ee93/dist/sg/external.css → 200 (?ms, 45867B)
[2026-03-29T16:43:17.013Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-vendor-1.33.0-438e0/dist/common-css@1.2.0/dist/common.css → 200 (?ms, 146047B)
[2026-03-29T16:43:17.013Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-mac-2.32.4-0fb7a/dist/step1evolution.css → 200 (1ms, 608049B)
[2026-03-29T16:43:17.014Z] GET https://www.apple.com/wss/fonts?families=SF+Pro,v3:200,300,400,500,600|SF+Pro+Icons,v3|Apple+Monochrome+Emoji,v3|Apple+Monochrome+Emoji+Ind,v2|Graphik,v1 → 200 (?ms, 16166B)
[2026-03-29T16:43:17.014Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/shop/Catalog/global/css/dd/buy-flow/mac.css → 200 (?ms, 314972B)
[2026-03-29T16:43:17.014Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/shop/Catalog/global/css/web/fee/buy-flow/mac/as-mac-bfe-step1.css → 200 (2ms, 1610B)
[2026-03-29T16:43:17.016Z] GET https://store.storeimages.cdn-apple.com/8756/store.apple.com/static-resources/rs-echo-3.32.1-15fa3/dist/echo.min.js → 200 (?ms, 53436B)
